Año_Transfer,Periodo_de_corte,Nit_Transfer,Name_Entidad,Codigo_Departamento,Departamento,Codigo_del_Impuesto,Concepto,Tipo_Sorteo,ValorTransferido,Mes
2021,2,860026634,Sorteo Extra de Colombia,52,Nariño,9,Premios No Reclamados,ExtraOrdinario,5409100,Febrero
2021,2,800244699,Lotería del Huila,50,Meta,1,Impuesto a foráneas,Ordinario,724275,Febrero
2021,2,800244699,Lotería del Huila,25,Cundinamarca,1,Impuesto a foráneas,Ordinario,5214000,Febrero
2021,2,860037234,Lotería de Cundinamarca,11,Bogotá D.C.,3,Impuesto a ganadores,Ordinario,494853997,Febrero
2021,2,890801007,Lotería de Manizales,20,Cesar,1,Impuesto a foráneas,Ordinario,170250,Febrero
2021,2,890980058,Lotería de Medellín,19,Cauca,1,Impuesto a foráneas,Ordinario,4908000,Febrero
2021,2,890801007,Lotería de Manizales,95,Guaviare,1,Impuesto a foráneas,Ordinario,98100,Febrero
2021,2,891801039,Lotería de Boyacá,66,Risaralda,1,Impuesto a foráneas,Ordinario,14172000,Febrero
2021,2,890000474,Lotería del Quindio,8,Atlántico,1,Impuesto a foráneas,Ordinario,4387950,Febrero
2021,2,890201725,Lotería Santander,11,Bogotá D.C.,1,Impuesto a foráneas,Ordinario,25466000,Febrero
2021,2,800123949,Lotería del Meta,76,Valle Del Cauca,1,Impuesto a foráneas,Ordinario,2746350,Febrero
2021,2,899999270,Lotería de Bogotá,85,Casanare,1,Impuesto a foráneas,Ordinario,1341375,Febrero
2021,2,891801039,Lotería de Boyacá,25,Cundinamarca,1,Impuesto a foráneas,Ordinario,60171000,Febrero
2021,2,890000474,Lotería del Quindio,54,Norte De Santander,1,Impuesto a foráneas,Ordinario,38850,Febrero
2021,2,800240153,Lotería del Risaralda,27,Chocó,1,Impuesto a foráneas,Ordinario,523125,Febrero
2021,2,890980058,Lotería de Medellín,99,Vichada,1,Impuesto a foráneas,Ordinario,150300,Febrero
2021,2,860037234,Lotería de Cundinamarca,88,San Andrés,1,Impuesto a foráneas,Ordinario,1121700,Febrero
2021,2,860026634,Sorteo Extra de Colombia,73,Tolima,9,Premios No Reclamados,ExtraOrdinario,5409100,Febrero
2021,2,860037234,Lotería de Cundinamarca,76,Valle Del Cauca,1,Impuesto a foráneas,Ordinario,28366800,Febrero
2021,2,891801039,Lotería de Boyacá,94,Guainía,1,Impuesto a foráneas,Ordinario,6750,Febrero
2021,2,890980058,Lotería de Medellín,63,Quindio,1,Impuesto a foráneas,Ordinario,7114800,Febrero
2021,2,890201725,Lotería Santander,73,Tolima,1,Impuesto a foráneas,Ordinario,1347750,Febrero
2021,2,800244699,Lotería del Huila,85,Casanare,1,Impuesto a foráneas,Ordinario,326250,Febrero
2021,2,809008775,Lotería del Tolima,23,Córdoba,1,Impuesto a foráneas,Ordinario,62325,Febrero
2021,2,860037234,Lotería de Cundinamarca,94,Guainía,1,Impuesto a foráneas,Ordinario,4800,Febrero
2021,2,891801039,Lotería de Boyacá,76,Valle Del Cauca,1,Impuesto a foráneas,Ordinario,40743000,Febrero
2021,2,800240153,Lotería del Risaralda,18,Caquetá,1,Impuesto a foráneas,Ordinario,337725,Febrero
2021,2,891801039,Lotería de Boyacá,19,Cauca,1,Impuesto a foráneas,Ordinario,1831125,Febrero
2021,2,800123949,Lotería del Meta,41,Huila,1,Impuesto a foráneas,Ordinario,278550,Febrero
2021,2,890801007,Lotería de Manizales,17,Caldas,2,Renta del monopolio - Porcentaje de ingresos,Ordinario,223027920,Febrero
2021,2,891500650,Lotería del Cauca,73,Tolima,1,Impuesto a foráneas,Ordinario,2137725,Febrero
2021,2,800244699,Lotería del Huila,91,Amazonas,1,Impuesto a foráneas,Ordinario,79875,Febrero
2021,2,860037234,Lotería de Cundinamarca,50,Meta,1,Impuesto a foráneas,Ordinario,6703500,Febrero
2021,2,890201725,Lotería Santander,23,Córdoba,1,Impuesto a foráneas,Ordinario,22500,Febrero
2021,2,890000474,Lotería del Quindio,19,Cauca,1,Impuesto a foráneas,Ordinario,1912200,Febrero
2021,2,890201725,Lotería Santander,81,Arauca,1,Impuesto a foráneas,Ordinario,923250,Febrero
2021,2,890980058,Lotería de Medellín,81,Arauca,1,Impuesto a foráneas,Ordinario,472800,Febrero
2021,2,891500650,Lotería del Cauca,19,Cauca,9,Premios No Reclamados,Ordinario,40460935,Febrero
2021,2,891500650,Lotería del Cauca,81,Arauca,1,Impuesto a foráneas,Ordinario,357300,Febrero
2021,2,890201725,Lotería Santander,66,Risaralda,1,Impuesto a foráneas,Ordinario,394125,Febrero
2021,2,890201725,Lotería Santander,70,Sucre,1,Impuesto a foráneas,Ordinario,224250,Febrero
2021,2,800240153,Lotería del Risaralda,13,Bolívar,1,Impuesto a foráneas,Ordinario,1526625,Febrero
2021,2,800244699,Lotería del Huila,68,Santander,1,Impuesto a foráneas,Ordinario,423450,Febrero
2021,2,890980058,Lotería de Medellín,11,Bogotá D.C.,1,Impuesto a foráneas,Ordinario,34939000,Febrero
2021,2,800123949,Lotería del Meta,5,Antioquia,1,Impuesto a foráneas,Ordinario,2967750,Febrero
2021,2,800123949,Lotería del Meta,17,Caldas,1,Impuesto a foráneas,Ordinario,67500,Febrero
2021,2,860026634,Sorteo Extra de Colombia,13,Bolívar,3,Impuesto a ganadores,ExtraOrdinario,7613952,Febrero
2021,2,800123949,Lotería del Meta,25,Cundinamarca,1,Impuesto a foráneas,Ordinario,13614975,Febrero
2021,2,860037234,Lotería de Cundinamarca,54,Norte De Santander,1,Impuesto a foráneas,Ordinario,3544800,Febrero
2021,2,860037234,Lotería de Cundinamarca,66,Risaralda,1,Impuesto a foráneas,Ordinario,3665700,Febrero
2021,2,899999270,Lotería de Bogotá,86,Putumayo,1,Impuesto a foráneas,Ordinario,682125,Febrero
2021,2,890980058,Lotería de Medellín,8,Atlántico,1,Impuesto a foráneas,Ordinario,21525600,Febrero
2021,2,899999025,Lotería de la Cruz Roja,50,Meta,1,Impuesto a foráneas,Ordinario,5292750,Febrero
2021,2,899999025,Lotería de la Cruz Roja,11,Bogotá D.C.,9,Premios No Reclamados,Ordinario,215225629,Febrero
2021,2,890801007,Lotería de Manizales,17,Caldas,3,Impuesto a ganadores,Ordinario,89735855,Febrero
2021,2,800240153,Lotería del Risaralda,99,Vichada,1,Impuesto a foráneas,Ordinario,48600,Febrero
2021,2,860026634,Sorteo Extra de Colombia,54,Norte De Santander,9,Premios No Reclamados,ExtraOrdinario,5409100,Febrero
2021,2,899999025,Lotería de la Cruz Roja,88,San Andrés,1,Impuesto a foráneas,Ordinario,1104750,Febrero
2021,2,800123949,Lotería del Meta,50,Meta,3,Impuesto a ganadores,Ordinario,28084484,Febrero
2021,2,891801039,Lotería de Boyacá,54,Norte De Santander,1,Impuesto a foráneas,Ordinario,6612750,Febrero
2021,2,899999025,Lotería de la Cruz Roja,99,Vichada,1,Impuesto a foráneas,Ordinario,9000,Febrero
2021,2,890980058,Lotería de Medellín,5,Antioquia,3,Impuesto a ganadores,ExtraOrdinario,95140548,Febrero
2021,2,890201725,Lotería Santander,91,Amazonas,1,Impuesto a foráneas,Ordinario,41250,Febrero
2021,2,800240153,Lotería del Risaralda,95,Guaviare,1,Impuesto a foráneas,Ordinario,134550,Febrero
2021,2,890201725,Lotería Santander,63,Quindio,1,Impuesto a foráneas,Ordinario,391500,Febrero
2021,2,800240153,Lotería del Risaralda,85,Casanare,1,Impuesto a foráneas,Ordinario,260550,Febrero
2021,2,890000474,Lotería del Quindio,76,Valle Del Cauca,1,Impuesto a foráneas,Ordinario,20449000,Febrero
2021,2,800244699,Lotería del Huila,41,Huila,3,Impuesto a ganadores,Ordinario,250818878,Febrero
2021,2,890201725,Lotería Santander,41,Huila,1,Impuesto a foráneas,Ordinario,535500,Febrero
2021,2,890000474,Lotería del Quindio,63,Quindio,3,Impuesto a ganadores,Ordinario,39909562,Febrero
2021,2,890399027,Lotería del Valle,76,Valle Del Cauca,9,Premios No Reclamados,Ordinario,82374695,Febrero
2021,2,890399027,Lotería del Valle,20,Cesar,1,Impuesto a foráneas,Ordinario,5522700,Febrero
2021,2,899999025,Lotería de la Cruz Roja,68,Santander,1,Impuesto a foráneas,Ordinario,11858250,Febrero
2021,2,891500650,Lotería del Cauca,95,Guaviare,1,Impuesto a foráneas,Ordinario,145575,Febrero
2021,2,899999025,Lotería de la Cruz Roja,70,Sucre,1,Impuesto a foráneas,Ordinario,4915125,Febrero
2021,2,800240153,Lotería del Risaralda,70,Sucre,1,Impuesto a foráneas,Ordinario,196425,Febrero
2021,2,800244699,Lotería del Huila,70,Sucre,1,Impuesto a foráneas,Ordinario,251325,Febrero
2021,2,899999270,Lotería de Bogotá,94,Guainía,1,Impuesto a foráneas,Ordinario,5625,Febrero
2021,2,891500650,Lotería del Cauca,91,Amazonas,1,Impuesto a foráneas,Ordinario,80325,Febrero
2021,2,860026634,Sorteo Extra de Colombia,88,San Andrés,1,Impuesto a foráneas,ExtraOrdinario,443625,Febrero
2021,2,800240153,Lotería del Risaralda,50,Meta,1,Impuesto a foráneas,Ordinario,640350,Febrero
2021,2,891500650,Lotería del Cauca,20,Cesar,1,Impuesto a foráneas,Ordinario,1200375,Febrero
2021,2,890000474,Lotería del Quindio,52,Nariño,1,Impuesto a foráneas,Ordinario,1643700,Febrero
2021,2,860026634,Sorteo Extra de Colombia,25,Cundinamarca,1,Impuesto a foráneas,ExtraOrdinario,17883000,Febrero
2021,2,890980058,Lotería de Medellín,66,Risaralda,1,Impuesto a foráneas,Ordinario,8531250,Febrero
2021,2,800240153,Lotería del Risaralda,41,Huila,1,Impuesto a foráneas,Ordinario,2283075,Febrero
2021,2,890000474,Lotería del Quindio,23,Córdoba,1,Impuesto a foráneas,Ordinario,1237500,Febrero
2021,2,891500650,Lotería del Cauca,68,Santander,1,Impuesto a foráneas,Ordinario,689400,Febrero
2021,2,890399027,Lotería del Valle,81,Arauca,1,Impuesto a foráneas,Ordinario,334800,Febrero
2021,2,899999025,Lotería de la Cruz Roja,94,Guainía,1,Impuesto a foráneas,Ordinario,2250,Febrero
2021,2,800240153,Lotería del Risaralda,86,Putumayo,1,Impuesto a foráneas,Ordinario,446625,Febrero
2021,2,860026634,Sorteo Extra de Colombia,11,Bogotá D.C.,1,Impuesto a foráneas,ExtraOrdinario,33712000,Febrero
2021,2,899999025,Lotería de la Cruz Roja,95,Guaviare,1,Impuesto a foráneas,Ordinario,231750,Febrero
2021,2,860037234,Lotería de Cundinamarca,44,La Guajira,1,Impuesto a foráneas,Ordinario,2746800,Febrero
2021,2,890000474,Lotería del Quindio,95,Guaviare,1,Impuesto a foráneas,Ordinario,131400,Febrero
2021,2,891801039,Lotería de Boyacá,15,Boyacá,2,Renta del monopolio - Porcentaje de ingresos,Ordinario,819115200,Febrero
2021,2,800123949,Lotería del Meta,8,Atlántico,1,Impuesto a foráneas,Ordinario,3251025,Febrero
2021,2,800244699,Lotería del Huila,54,Norte De Santander,1,Impuesto a foráneas,Ordinario,28350,Febrero
2021,2,800240153,Lotería del Risaralda,20,Cesar,1,Impuesto a foráneas,Ordinario,403650,Febrero
2021,2,891500650,Lotería del Cauca,85,Casanare,1,Impuesto a foráneas,Ordinario,428625,Febrero
2021,2,860037234,Lotería de Cundinamarca,99,Vichada,1,Impuesto a foráneas,Ordinario,4800,Febrero
2021,2,890980058,Lotería de Medellín,41,Huila,1,Impuesto a foráneas,Ordinario,5451750,Febrero
2021,2,890399027,Lotería del Valle,76,Valle Del Cauca,3,Impuesto a ganadores,Ordinario,761502591,Febrero
2021,2,800123949,Lotería del Meta,91,Amazonas,1,Impuesto a foráneas,Ordinario,46800,Febrero
2021,2,891500650,Lotería del Cauca,23,Córdoba,1,Impuesto a foráneas,Ordinario,2580525,Febrero
2021,2,890000474,Lotería del Quindio,88,San Andrés,1,Impuesto a foráneas,Ordinario,159000,Febrero
2021,2,890000474,Lotería del Quindio,41,Huila,1,Impuesto a foráneas,Ordinario,1269300,Febrero
2021,2,899999270,Lotería de Bogotá,88,San Andrés,1,Impuesto a foráneas,Ordinario,1101750,Febrero
2021,2,890000474,Lotería del Quindio,15,Boyacá,1,Impuesto a foráneas,Ordinario,414450,Febrero
2021,2,890399027,Lotería del Valle,41,Huila,1,Impuesto a foráneas,Ordinario,1984500,Febrero
2021,2,800123949,Lotería del Meta,99,Vichada,1,Impuesto a foráneas,Ordinario,118125,Febrero
2021,2,890000474,Lotería del Quindio,85,Casanare,1,Impuesto a foráneas,Ordinario,419700,Febrero
2021,2,890000474,Lotería del Quindio,44,La Guajira,1,Impuesto a foráneas,Ordinario,230550,Febrero
2021,2,800123949,Lotería del Meta,15,Boyacá,1,Impuesto a foráneas,Ordinario,3149325,Febrero
2021,2,899999025,Lotería de la Cruz Roja,13,Bolívar,1,Impuesto a foráneas,Ordinario,7285125,Febrero
2021,2,800244699,Lotería del Huila,41,Huila,2,Renta del monopolio - Porcentaje de ingresos,Ordinario,146927520,Febrero
2021,2,890399027,Lotería del Valle,73,Tolima,1,Impuesto a foráneas,Ordinario,2244300,Febrero
2021,2,800240153,Lotería del Risaralda,73,Tolima,1,Impuesto a foráneas,Ordinario,7131600,Febrero
2021,2,890980058,Lotería de Medellín,94,Guainía,1,Impuesto a foráneas,Ordinario,74250,Febrero
2021,2,890201725,Lotería Santander,68,Santander,2,Renta del monopolio - Porcentaje de ingresos,Ordinario,237078000,Febrero
2021,2,891500650,Lotería del Cauca,27,Chocó,1,Impuesto a foráneas,Ordinario,1115100,Febrero
2021,2,800244699,Lotería del Huila,8,Atlántico,1,Impuesto a foráneas,Ordinario,3818250,Febrero
2021,2,890000474,Lotería del Quindio,17,Caldas,1,Impuesto a foráneas,Ordinario,4933350,Febrero
2021,2,860037234,Lotería de Cundinamarca,27,Chocó,1,Impuesto a foráneas,Ordinario,1505400,Febrero
2021,2,860037234,Lotería de Cundinamarca,95,Guaviare,1,Impuesto a foráneas,Ordinario,291300,Febrero
2021,2,860026634,Sorteo Extra de Colombia,66,Risaralda,9,Premios No Reclamados,ExtraOrdinario,10818200,Febrero
2021,2,899999025,Lotería de la Cruz Roja,44,La Guajira,1,Impuesto a foráneas,Ordinario,3518250,Febrero
2021,2,890201725,Lotería Santander,44,La Guajira,1,Impuesto a foráneas,Ordinario,511125,Febrero
2021,2,891801039,Lotería de Boyacá,86,Putumayo,1,Impuesto a foráneas,Ordinario,843750,Febrero
2021,2,899999270,Lotería de Bogotá,15,Boyacá,1,Impuesto a foráneas,Ordinario,5812125,Febrero
2021,2,800240153,Lotería del Risaralda,44,La Guajira,1,Impuesto a foráneas,Ordinario,259200,Febrero
2021,2,891801039,Lotería de Boyacá,44,La Guajira,1,Impuesto a foráneas,Ordinario,1367250,Febrero
2021,2,800244699,Lotería del Huila,11,Bogotá D.C.,1,Impuesto a foráneas,Ordinario,9829000,Febrero
2021,2,891801039,Lotería de Boyacá,23,Córdoba,1,Impuesto a foráneas,Ordinario,10467375,Febrero
2021,2,800123949,Lotería del Meta,20,Cesar,1,Impuesto a foráneas,Ordinario,349650,Febrero
2021,2,890000474,Lotería del Quindio,13,Bolívar,1,Impuesto a foráneas,Ordinario,2117250,Febrero
2021,2,891801039,Lotería de Boyacá,15,Boyacá,3,Impuesto a ganadores,Ordinario,450121765,Febrero
2021,2,899999270,Lotería de Bogotá,63,Quindio,1,Impuesto a foráneas,Ordinario,1674750,Febrero
2021,2,809008775,Lotería del Tolima,73,Tolima,9,Premios No Reclamados,Ordinario,84257235,Febrero
2021,2,890201725,Lotería Santander,50,Meta,1,Impuesto a foráneas,Ordinario,987750,Febrero
2021,2,899999270,Lotería de Bogotá,66,Risaralda,1,Impuesto a foráneas,Ordinario,3531000,Febrero
2021,2,860037234,Lotería de Cundinamarca,5,Antioquia,1,Impuesto a foráneas,Ordinario,32886300,Febrero
2021,2,800240153,Lotería del Risaralda,91,Amazonas,1,Impuesto a foráneas,Ordinario,58050,Febrero
2021,2,890000474,Lotería del Quindio,50,Meta,1,Impuesto a foráneas,Ordinario,513900,Febrero
2021,2,899999025,Lotería de la Cruz Roja,97,Vaupés,1,Impuesto a foráneas,Ordinario,6750,Febrero
2021,2,890801007,Lotería de Manizales,54,Norte De Santander,1,Impuesto a foráneas,Ordinario,5674800,Febrero
2021,2,800244699,Lotería del Huila,52,Nariño,1,Impuesto a foráneas,Ordinario,1371825,Febrero
2021,2,800123949,Lotería del Meta,86,Putumayo,1,Impuesto a foráneas,Ordinario,312750,Febrero
2021,2,809008775,Lotería del Tolima,54,Norte De Santander,1,Impuesto a foráneas,Ordinario,27675,Febrero
2021,2,860026634,Sorteo Extra de Colombia,15,Boyacá,1,Impuesto a foráneas,ExtraOrdinario,3488550,Febrero
2021,2,891801039,Lotería de Boyacá,68,Santander,1,Impuesto a foráneas,Ordinario,17021625,Febrero
2021,2,860037234,Lotería de Cundinamarca,11,Bogotá D.C.,9,Premios No Reclamados,Ordinario,93421722,Febrero
2021,2,800240153,Lotería del Risaralda,11,Bogotá D.C.,1,Impuesto a foráneas,Ordinario,10182000,Febrero
2021,2,890000474,Lotería del Quindio,25,Cundinamarca,1,Impuesto a foráneas,Ordinario,4226000,Febrero
2021,2,890399027,Lotería del Valle,44,La Guajira,1,Impuesto a foráneas,Ordinario,2368200,Febrero
2021,2,800123949,Lotería del Meta,50,Meta,2,Renta del monopolio - Porcentaje de ingresos,Ordinario,126444600,Febrero
2021,2,890399027,Lotería del Valle,76,Valle Del Cauca,2,Renta del monopolio - Porcentaje de ingresos,Ordinario,348402720,Febrero
2021,2,890980058,Lotería de Medellín,91,Amazonas,1,Impuesto a foráneas,Ordinario,215700,Febrero
2021,2,809008775,Lotería del Tolima,95,Guaviare,1,Impuesto a foráneas,Ordinario,130725,Febrero
2021,2,890201725,Lotería Santander,25,Cundinamarca,1,Impuesto a foráneas,Ordinario,13508124,Febrero
2021,2,899999025,Lotería de la Cruz Roja,15,Boyacá,1,Impuesto a foráneas,Ordinario,5334000,Febrero
2021,2,800123949,Lotería del Meta,73,Tolima,1,Impuesto a foráneas,Ordinario,1189800,Febrero
2021,2,890000474,Lotería del Quindio,63,Quindio,2,Renta del monopolio - Porcentaje de ingresos,Ordinario,160146240,Febrero
2021,2,860037234,Lotería de Cundinamarca,15,Boyacá,1,Impuesto a foráneas,Ordinario,4026300,Febrero
2021,2,890399027,Lotería del Valle,52,Nariño,1,Impuesto a foráneas,Ordinario,5617800,Febrero
2021,2,891801039,Lotería de Boyacá,13,Bolívar,1,Impuesto a foráneas,Ordinario,7366125,Febrero
2021,2,890980058,Lotería de Medellín,23,Córdoba,1,Impuesto a foráneas,Ordinario,30555000,Febrero
2021,2,800123949,Lotería del Meta,95,Guaviare,1,Impuesto a foráneas,Ordinario,456525,Febrero
2021,2,890980058,Lotería de Medellín,85,Casanare,1,Impuesto a foráneas,Ordinario,882300,Febrero
2021,2,891500650,Lotería del Cauca,5,Antioquia,1,Impuesto a foráneas,Ordinario,19538325,Febrero
2021,2,890399027,Lotería del Valle,17,Caldas,1,Impuesto a foráneas,Ordinario,2308800,Febrero
2021,2,800244699,Lotería del Huila,88,San Andrés,1,Impuesto a foráneas,Ordinario,190125,Febrero
2021,2,860037234,Lotería de Cundinamarca,17,Caldas,1,Impuesto a foráneas,Ordinario,3489300,Febrero
2021,2,890801007,Lotería de Manizales,52,Nariño,1,Impuesto a foráneas,Ordinario,1429350,Febrero
2021,2,800244699,Lotería del Huila,63,Quindio,1,Impuesto a foráneas,Ordinario,3260025,Febrero
2021,2,809008775,Lotería del Tolima,97,Vaupés,1,Impuesto a foráneas,Ordinario,58500,Febrero
2021,2,899999270,Lotería de Bogotá,95,Guaviare,1,Impuesto a foráneas,Ordinario,249375,Febrero
2021,2,899999025,Lotería de la Cruz Roja,81,Arauca,1,Impuesto a foráneas,Ordinario,603000,Febrero
2021,2,890399027,Lotería del Valle,95,Guaviare,1,Impuesto a foráneas,Ordinario,101700,Febrero
2021,2,800244699,Lotería del Huila,5,Antioquia,1,Impuesto a foráneas,Ordinario,6276825,Febrero
2021,2,890201725,Lotería Santander,68,Santander,9,Premios No Reclamados,Ordinario,39961944,Febrero
2021,2,891500650,Lotería del Cauca,99,Vichada,1,Impuesto a foráneas,Ordinario,88425,Febrero
2021,2,860037234,Lotería de Cundinamarca,13,Bolívar,1,Impuesto a foráneas,Ordinario,9026100,Febrero
2021,2,860026634,Sorteo Extra de Colombia,47,Magdalena,1,Impuesto a foráneas,ExtraOrdinario,1176825,Febrero
2021,2,890801007,Lotería de Manizales,47,Magdalena,1,Impuesto a foráneas,Ordinario,552600,Febrero
2021,2,809008775,Lotería del Tolima,63,Quindio,1,Impuesto a foráneas,Ordinario,4907250,Febrero
2021,2,860026634,Sorteo Extra de Colombia,54,Norte De Santander,2,Renta del monopolio - Porcentaje de ingresos,ExtraOrdinario,30823867,Febrero
2021,2,899999270,Lotería de Bogotá,19,Cauca,1,Impuesto a foráneas,Ordinario,2045625,Febrero
2021,2,860037234,Lotería de Cundinamarca,97,Vaupés,1,Impuesto a foráneas,Ordinario,5400,Febrero
2021,2,809008775,Lotería del Tolima,73,Tolima,2,Renta del monopolio - Porcentaje de ingresos,Ordinario,168888240,Febrero
2021,2,891801039,Lotería de Boyacá,88,San Andrés,1,Impuesto a foráneas,Ordinario,1199250,Febrero
2021,2,800123949,Lotería del Meta,54,Norte De Santander,1,Impuesto a foráneas,Ordinario,11925,Febrero
2021,2,860026634,Sorteo Extra de Colombia,81,Arauca,1,Impuesto a foráneas,ExtraOrdinario,596700,Febrero
2021,2,899999270,Lotería de Bogotá,76,Valle Del Cauca,1,Impuesto a foráneas,Ordinario,28980750,Febrero
2021,2,890980058,Lotería de Medellín,95,Guaviare,1,Impuesto a foráneas,Ordinario,192600,Febrero
2021,2,890000474,Lotería del Quindio,81,Arauca,1,Impuesto a foráneas,Ordinario,285300,Febrero
2021,2,860026634,Sorteo Extra de Colombia,66,Risaralda,2,Renta del monopolio - Porcentaje de ingresos,ExtraOrdinario,61647734,Febrero
2021,2,891500650,Lotería del Cauca,11,Bogotá D.C.,1,Impuesto a foráneas,Ordinario,11542000,Febrero
2021,2,890201725,Lotería Santander,19,Cauca,1,Impuesto a foráneas,Ordinario,259500,Febrero
2021,2,899999270,Lotería de Bogotá,5,Antioquia,1,Impuesto a foráneas,Ordinario,44937000,Febrero
2021,2,860026634,Sorteo Extra de Colombia,8,Atlántico,3,Impuesto a ganadores,ExtraOrdinario,7613952,Febrero
2021,2,809008775,Lotería del Tolima,70,Sucre,1,Impuesto a foráneas,Ordinario,261900,Febrero
2021,2,860037234,Lotería de Cundinamarca,73,Tolima,1,Impuesto a foráneas,Ordinario,3447300,Febrero
2021,2,890980058,Lotería de Medellín,18,Caquetá,1,Impuesto a foráneas,Ordinario,770550,Febrero
2021,2,890801007,Lotería de Manizales,17,Caldas,9,Premios No Reclamados,Ordinario,48063806,Febrero
2021,2,899999270,Lotería de Bogotá,91,Amazonas,1,Impuesto a foráneas,Ordinario,240750,Febrero
2021,2,890980058,Lotería de Medellín,25,Cundinamarca,1,Impuesto a foráneas,Ordinario,18534000,Febrero
2021,2,809008775,Lotería del Tolima,41,Huila,1,Impuesto a foráneas,Ordinario,2886750,Febrero
2021,2,899999270,Lotería de Bogotá,81,Arauca,1,Impuesto a foráneas,Ordinario,741750,Febrero
2021,2,899999270,Lotería de Bogotá,8,Atlántico,1,Impuesto a foráneas,Ordinario,17601750,Febrero
2021,2,891801039,Lotería de Boyacá,11,Bogotá D.C.,1,Impuesto a foráneas,Ordinario,113433000,Febrero
2021,2,890399027,Lotería del Valle,63,Quindio,1,Impuesto a foráneas,Ordinario,4134000,Febrero
2021,2,899999270,Lotería de Bogotá,47,Magdalena,1,Impuesto a foráneas,Ordinario,1571250,Febrero
2021,2,800240153,Lotería del Risaralda,81,Arauca,1,Impuesto a foráneas,Ordinario,231075,Febrero
2021,2,899999025,Lotería de la Cruz Roja,11,Bogotá D.C.,3,Impuesto a ganadores,Ordinario,198021476,Febrero
2021,2,890980058,Lotería de Medellín,13,Bolívar,1,Impuesto a foráneas,Ordinario,16408500,Febrero
2021,2,899999025,Lotería de la Cruz Roja,85,Casanare,1,Impuesto a foráneas,Ordinario,1144500,Febrero
2021,2,891801039,Lotería de Boyacá,91,Amazonas,1,Impuesto a foráneas,Ordinario,236625,Febrero
2021,2,800123949,Lotería del Meta,63,Quindio,1,Impuesto a foráneas,Ordinario,323325,Febrero
2021,2,890801007,Lotería de Manizales,27,Chocó,1,Impuesto a foráneas,Ordinario,625950,Febrero
2021,2,800123949,Lotería del Meta,13,Bolívar,1,Impuesto a foráneas,Ordinario,1238175,Febrero
2021,2,899999270,Lotería de Bogotá,27,Chocó,1,Impuesto a foráneas,Ordinario,664875,Febrero
2021,2,890000474,Lotería del Quindio,20,Cesar,1,Impuesto a foráneas,Ordinario,1265400,Febrero
2021,2,891801039,Lotería de Boyacá,70,Sucre,1,Impuesto a foráneas,Ordinario,4732875,Febrero
2021,2,890801007,Lotería de Manizales,85,Casanare,1,Impuesto a foráneas,Ordinario,300600,Febrero
2021,2,890399027,Lotería del Valle,94,Guainía,1,Impuesto a foráneas,Ordinario,900,Febrero
2021,2,800244699,Lotería del Huila,17,Caldas,1,Impuesto a foráneas,Ordinario,1908000,Febrero
2021,2,899999270,Lotería de Bogotá,13,Bolívar,1,Impuesto a foráneas,Ordinario,7158375,Febrero
2021,2,899999270,Lotería de Bogotá,20,Cesar,1,Impuesto a foráneas,Ordinario,5570625,Febrero
2021,2,891500650,Lotería del Cauca,54,Norte De Santander,1,Impuesto a foráneas,Ordinario,143775,Febrero
2021,2,809008775,Lotería del Tolima,25,Cundinamarca,1,Impuesto a foráneas,Ordinario,6009000,Febrero
2021,2,860026634,Sorteo Extra de Colombia,52,Nariño,3,Impuesto a ganadores,ExtraOrdinario,7613952,Febrero
2021,2,800123949,Lotería del Meta,44,La Guajira,1,Impuesto a foráneas,Ordinario,399375,Febrero
2021,2,891500650,Lotería del Cauca,86,Putumayo,1,Impuesto a foráneas,Ordinario,813600,Febrero
2021,2,890000474,Lotería del Quindio,27,Chocó,1,Impuesto a foráneas,Ordinario,1049100,Febrero
2021,2,891500650,Lotería del Cauca,76,Valle Del Cauca,1,Impuesto a foráneas,Ordinario,123090975,Febrero
2021,2,890980058,Lotería de Medellín,44,La Guajira,1,Impuesto a foráneas,Ordinario,11922150,Febrero
2021,2,890980058,Lotería de Medellín,5,Antioquia,3,Impuesto a ganadores,Ordinario,319211740,Febrero
2021,2,890201725,Lotería Santander,5,Antioquia,1,Impuesto a foráneas,Ordinario,2367750,Febrero
2021,2,899999025,Lotería de la Cruz Roja,8,Atlántico,1,Impuesto a foráneas,Ordinario,14013375,Febrero
2021,2,800123949,Lotería del Meta,18,Caquetá,1,Impuesto a foráneas,Ordinario,168525,Febrero
2021,2,860026634,Sorteo Extra de Colombia,27,Chocó,1,Impuesto a foráneas,ExtraOrdinario,1152450,Febrero
2021,2,890801007,Lotería de Manizales,13,Bolívar,1,Impuesto a foráneas,Ordinario,1755900,Febrero
2021,2,890801007,Lotería de Manizales,73,Tolima,1,Impuesto a foráneas,Ordinario,5833200,Febrero
2021,2,890000474,Lotería del Quindio,91,Amazonas,1,Impuesto a foráneas,Ordinario,45300,Febrero
2021,2,809008775,Lotería del Tolima,27,Chocó,1,Impuesto a foráneas,Ordinario,581400,Febrero
2021,2,860026634,Sorteo Extra de Colombia,13,Bolívar,2,Renta del monopolio - Porcentaje de ingresos,ExtraOrdinario,30823867,Febrero
2021,2,891500650,Lotería del Cauca,19,Cauca,2,Renta del monopolio - Porcentaje de ingresos,Ordinario,382096080,Febrero
